age,gender,education,marital_status,credit_limit,credit_score,payment_ratio,days_overdue,num_prev_defaults,employment_months,debt_to_income,utilizacion_credito,loan_purpose,pay_hist_mes1,pay_hist_mes2,pay_hist_mes3,bill_amt_mes1,bill_amt_mes2,pay_amt_mes1,pay_amt_mes2,DEFAULT
58,1,3,3,20000,714,0.3137,72,0,91,0.1734,1.0,educacion,-1,2,-1,71674.0,16959.0,9832.0,1047.0,0
68,2,1,2,20000,633,0.139,8,0,13,0.1792,1.0,vehiculo,-1,0,-1,95274.0,229983.0,14791.0,5398.0,0
47,1,1,1,200000,730,0.2556,124,0,33,0.2323,0.0018,consumo,0,-1,2,367.0,48946.0,4619.0,10127.0,0
64,2,2,2,150000,684,0.3929,185,1,1,0.2205,0.0775,consumo,2,1,6,11629.0,535.0,10477.0,2796.0,0
32,1,3,2,30000,417,0.2791,95,3,44,0.3132,1.0,negocio,1,0,0,42223.0,1189.0,14462.0,3641.0,1
23,1,2,1,30000,580,0.2572,120,0,81,0.1722,1.0,consumo,4,0,-1,93767.0,153028.0,1254.0,73492.0,0
50,1,1,2,50000,714,0.3245,74,0,46,0.1657,1.0,consumo,-1,2,-1,103295.0,30219.0,12902.0,11050.0,0
52,1,1,3,80000,439,0.2288,276,2,5,0.3874,0.5339,vehiculo,0,-1,-1,42715.0,6143.0,5685.0,1613.0,1
43,1,1,1,50000,712,0.6072,31,0,241,0.3374,0.8086,educacion,-1,-1,0,40431.0,38026.0,18797.0,20990.0,0
22,2,2,3,300000,524,0.3586,129,1,46,0.5578,0.0154,negocio,4,-1,3,4633.0,24614.0,5415.0,32143.0,1
27,2,1,1,10000,663,0.2887,157,2,81,0.3,0.4512,consumo,-1,1,-1,4512.0,57201.0,10259.0,16770.0,1
54,1,2,2,500000,707,0.5217,63,0,31,0.1706,0.0389,vehiculo,2,0,0,19464.0,114787.0,43516.0,1573.0,0
52,2,2,1,80000,420,0.56,183,5,66,0.4928,1.0,vivienda,6,-1,0,113998.0,36630.0,7327.0,18490.0,1
73,2,2,2,300000,681,0.1999,131,0,79,0.0327,0.2384,consumo,4,-1,0,71515.0,24656.0,10148.0,7979.0,0
59,1,2,1,100000,518,0.5029,159,2,82,0.5783,0.3958,negocio,5,-1,0,39579.0,7557.0,29607.0,11776.0,1
52,2,2,1,20000,502,0.156,73,2,3,0.3488,1.0,consumo,0,-1,-1,37847.0,22419.0,2129.0,3055.0,1
63,1,2,1,100000,591,0.141,131,0,20,0.1431,0.9867,consumo,0,4,0,98671.0,7641.0,4364.0,815.0,0
63,1,1,1,500000,652,0.2441,151,0,9,0.359,0.0682,negocio,-1,3,-1,34090.0,24193.0,4254.0,4198.0,1
34,2,2,1,80000,488,0.2914,224,1,31,0.5937,0.9873,negocio,-1,0,-1,78983.0,22180.0,10587.0,2429.0,1
23,1,1,2,200000,518,0.1115,4,3,42,0.5152,0.2323,educacion,-1,0,0,46453.0,232551.0,219.0,5026.0,1
66,2,1,2,500000,701,0.117,33,1,22,0.2266,0.0866,educacion,-1,1,-1,43292.0,60504.0,4943.0,9226.0,0
52,1,1,1,50000,449,0.3731,271,1,36,0.5257,0.045,consumo,-1,-1,0,2250.0,7870.0,2771.0,23713.0,1
63,2,1,3,50000,628,0.221,134,3,14,0.463,1.0,vehiculo,0,1,3,78465.0,54311.0,7886.0,396.0,1
56,2,2,1,30000,676,0.2157,60,0,147,0.1929,1.0,consumo,2,0,2,69873.0,44995.0,8670.0,20612.0,0
37,1,4,1,300000,766,0.3098,74,0,17,0.0936,0.0299,educacion,-1,2,-1,8979.0,64386.0,7855.0,4141.0,0
68,2,3,1,100000,679,0.423,99,3,67,0.4324,0.3246,consumo,-1,0,0,32461.0,21431.0,483.0,37197.0,1
23,2,3,1,150000,796,0.9315,73,0,122,0.0478,0.6144,vehiculo,0,0,0,92167.0,792.0,66050.0,20763.0,0
77,2,2,1,20000,567,0.1679,181,1,152,0.0838,1.0,vehiculo,-1,3,2,94441.0,45204.0,3226.0,4848.0,0
30,2,3,2,50000,669,0.3918,150,0,5,0.1608,1.0,consumo,-1,-1,5,75549.0,97731.0,2007.0,17360.0,0
73,1,2,1,100000,518,0.6578,192,3,29,0.524,0.1295,educacion,1,0,-1,12946.0,20217.0,31821.0,41318.0,1
67,2,2,1,150000,783,0.2992,93,0,27,0.0522,0.0292,consumo,-1,0,-1,4376.0,24889.0,1654.0,14440.0,0
60,1,2,2,100000,684,0.6563,41,0,2,0.0295,0.0786,educacion,-1,0,0,7856.0,28514.0,8361.0,3150.0,0
38,1,1,2,150000,577,0.6145,96,0,18,0.175,0.2798,educacion,3,1,3,41975.0,27070.0,11073.0,6120.0,0
23,1,1,2,100000,712,0.5771,160,0,119,0.2007,1.0,consumo,1,-1,3,196527.0,54339.0,44341.0,16944.0,0
59,2,2,1,20000,672,0.3612,10,5,232,0.2366,1.0,consumo,-1,-1,0,45898.0,19146.0,1713.0,2797.0,1
30,2,2,2,80000,573,0.8256,151,0,30,0.3056,0.0936,educacion,5,-1,4,7491.0,26847.0,23514.0,20226.0,0
72,1,2,3,200000,732,0.4052,188,0,72,0.1502,0.481,consumo,6,0,-1,96208.0,1578.0,18905.0,416.0,0
29,1,3,1,20000,555,0.8999,66,4,21,0.3949,1.0,negocio,-1,1,2,30365.0,10068.0,28095.0,1821.0,1
66,1,3,2,30000,488,0.353,98,2,83,0.442,0.5825,vivienda,3,-1,0,17477.0,2163.0,6831.0,4834.0,1
75,1,2,2,50000,577,0.4302,279,0,14,0.0754,0.0407,vivienda,-1,-1,-1,2037.0,30321.0,25511.0,41370.0,0
66,1,3,3,10000,733,0.3356,37,0,64,0.0496,1.0,vehiculo,1,0,-1,24372.0,72879.0,1223.0,6214.0,0
31,1,2,1,50000,774,0.6863,181,1,2,0.3014,0.2787,vehiculo,-1,6,5,13933.0,47550.0,16595.0,49282.0,0
53,1,1,3,50000,779,0.5141,95,1,165,0.2034,0.4388,vehiculo,3,0,-1,21941.0,20002.0,3887.0,24447.0,0
56,2,2,2,200000,471,0.0949,131,0,1,0.3413,0.9402,vehiculo,-1,4,-1,188037.0,13417.0,7645.0,16290.0,1
46,2,2,2,500000,444,0.1867,159,2,55,0.3499,0.1869,educacion,-1,2,-1,93473.0,22253.0,1190.0,2693.0,1
47,2,1,1,20000,712,0.4694,9,0,88,0.1717,1.0,negocio,-1,-1,-1,24620.0,6341.0,23920.0,8907.0,0
58,2,2,2,30000,535,0.3261,30,1,54,0.382,0.1294,consumo,0,-1,-1,3882.0,7291.0,11538.0,17665.0,1
42,1,2,1,300000,763,0.2278,7,3,47,0.2281,0.1466,vivienda,-1,0,0,43971.0,67972.0,23646.0,8967.0,1
46,2,1,2,200000,459,0.3098,61,1,31,0.2747,0.1622,vehiculo,0,0,-1,32448.0,29720.0,4351.0,23046.0,1
42,1,3,2,500000,672,0.3744,123,0,1,0.4221,0.0229,vehiculo,-1,0,1,11459.0,11219.0,15749.0,121465.0,1
25,2,2,1,200000,648,0.4739,133,1,136,0.1524,0.1948,educacion,-1,2,0,38957.0,4657.0,9227.0,7376.0,0
55,2,1,1,80000,745,0.3329,185,0,85,0.2667,0.2879,consumo,6,0,-1,23031.0,36971.0,9993.0,12110.0,0
22,2,2,1,100000,684,0.4058,124,0,101,0.0488,0.2878,negocio,-1,-1,4,28775.0,24548.0,14750.0,24020.0,0
55,2,2,2,50000,421,0.4715,124,1,7,0.1649,1.0,vehiculo,0,0,0,51192.0,31255.0,6086.0,40250.0,1
29,2,2,2,10000,716,0.4077,94,0,182,0.1318,0.1431,negocio,3,-1,-1,1431.0,69882.0,15511.0,2072.0,0
71,1,3,2,80000,572,0.3577,63,0,84,0.5633,1.0,consumo,0,-1,0,97399.0,120640.0,7664.0,5247.0,1
71,2,1,2,200000,850,0.1254,247,1,135,0.212,0.2113,consumo,8,0,0,42269.0,12439.0,3178.0,5598.0,0
69,2,2,2,20000,548,0.1489,61,3,60,0.4719,1.0,vehiculo,-1,2,0,21834.0,18730.0,6982.0,4671.0,1
38,1,2,1,30000,759,0.508,7,0,96,0.0522,0.2406,educacion,-1,-1,0,7218.0,6758.0,20074.0,12464.0,0
63,2,2,1,20000,488,0.5148,134,1,18,0.2152,1.0,consumo,-1,-1,0,23072.0,60359.0,30824.0,39489.0,1
32,2,1,2,10000,522,0.2606,187,1,188,0.7174,1.0,consumo,0,-1,-1,18326.0,143926.0,15481.0,59115.0,1
23,1,2,2,20000,657,0.6387,280,1,21,0.0728,0.3839,consumo,0,0,0,7679.0,39083.0,8.0,32805.0,0
38,2,3,2,80000,609,0.196,64,0,34,0.5188,1.0,consumo,0,1,2,103965.0,71046.0,2679.0,2392.0,1
76,2,2,1,150000,598,0.9658,182,0,18,0.286,0.1241,consumo,5,2,-1,18612.0,31124.0,9027.0,2033.0,0
58,1,3,2,10000,737,0.2177,71,0,25,0.2033,1.0,vehiculo,1,-1,1,93654.0,842.0,3539.0,19597.0,0
27,2,2,2,50000,718,0.3439,94,0,52,0.1777,1.0,consumo,2,3,0,65887.0,30514.0,3681.0,4411.0,0
53,2,2,2,200000,726,0.1718,3,0,6,0.1309,0.0295,vivienda,-1,-1,-1,5906.0,91282.0,12061.0,30332.0,0
26,2,1,1,300000,583,0.2807,277,2,105,0.3565,0.3554,consumo,-1,1,-1,106620.0,19306.0,4207.0,15157.0,1
38,2,2,2,10000,625,0.5162,7,0,30,0.069,1.0,consumo,0,-1,0,17963.0,17691.0,7351.0,21413.0,0
65,1,3,1,100000,689,0.1789,71,0,21,0.0812,0.1373,vehiculo,-1,-1,-1,13726.0,268761.0,4947.0,15951.0,0
42,1,3,3,100000,607,0.0938,72,0,42,0.0554,0.2686,vehiculo,0,2,-1,26859.0,84344.0,7939.0,3282.0,0
71,1,1,2,500000,475,0.3117,67,3,123,0.3438,0.087,consumo,1,0,2,43490.0,24666.0,42296.0,16791.0,1
59,1,2,1,10000,604,0.2664,95,0,81,0.0117,1.0,consumo,0,-1,0,72547.0,16196.0,36716.0,13970.0,0
71,2,4,1,150000,570,1.397,193,4,28,0.3614,0.0229,consumo,0,6,0,3433.0,29619.0,51180.0,44551.0,1
29,2,1,1,100000,637,0.504,133,0,53,0.3918,0.7619,consumo,-1,0,0,76186.0,25234.0,20205.0,7187.0,1
55,2,2,1,10000,577,0.1762,71,0,52,0.0659,1.0,vivienda,0,2,1,141130.0,76168.0,3077.0,981.0,0
43,1,3,3,50000,626,0.5608,97,0,74,0.2646,0.2477,consumo,0,0,3,12383.0,93993.0,44352.0,46668.0,0
32,1,3,2,80000,473,0.2387,61,0,19,0.1531,0.6775,consumo,0,2,0,54200.0,35957.0,9442.0,13438.0,0
72,2,1,2,10000,565,0.4665,125,0,7,0.5526,0.5893,consumo,1,-1,0,5893.0,48405.0,6264.0,1596.0,1
44,2,1,1,150000,407,1.2403,189,1,52,0.4331,0.0212,negocio,3,-1,6,3178.0,44202.0,34317.0,1981.0,1
70,2,2,1,200000,751,0.1079,252,0,55,0.1253,0.095,consumo,3,-1,0,18992.0,95844.0,7270.0,13251.0,0
60,2,3,1,80000,317,0.4997,131,2,65,0.2406,0.1017,negocio,-1,-1,3,8137.0,20248.0,15081.0,24316.0,1
29,2,2,3,100000,660,0.3123,36,0,79,0.3215,0.3835,consumo,-1,0,1,38346.0,31061.0,5867.0,4870.0,0
33,2,2,1,100000,786,0.5151,93,2,1,0.0656,0.0399,consumo,-1,-1,0,3985.0,1074.0,25130.0,8561.0,0
60,2,3,2,10000,705,0.2016,128,1,1,0.6394,1.0,negocio,4,3,-1,45414.0,19625.0,19047.0,24405.0,1
74,2,2,1,50000,588,0.6446,254,0,27,0.1514,0.1326,vehiculo,-1,0,4,6628.0,13243.0,1490.0,17654.0,0
62,1,2,1,200000,792,0.3884,14,0,18,0.2027,0.6746,vivienda,0,-1,0,134914.0,16846.0,20755.0,19514.0,0
37,2,2,2,150000,609,0.3703,187,0,49,0.3142,0.2558,negocio,0,0,3,38373.0,39377.0,6189.0,20400.0,0
27,1,2,1,50000,788,0.2267,273,2,36,0.1633,1.0,educacion,0,0,0,141065.0,19313.0,4010.0,8299.0,0
37,1,1,1,80000,566,0.1848,42,3,79,0.4022,0.8533,negocio,1,0,0,68262.0,55689.0,15457.0,1121.0,1
75,1,1,1,300000,443,0.1498,42,0,23,0.3351,0.5127,educacion,0,1,-1,153812.0,44267.0,130.0,33386.0,0
70,1,3,2,500000,726,0.2064,34,0,52,0.1983,0.2961,consumo,1,1,1,148055.0,213654.0,9023.0,1388.0,0
44,2,1,2,150000,803,0.2693,64,1,5,0.1405,0.6097,negocio,1,-1,-1,91454.0,25023.0,8003.0,10709.0,0
22,2,1,2,30000,645,0.2351,72,1,45,0.3184,1.0,consumo,-1,1,-1,123765.0,108064.0,3296.0,11063.0,0
55,2,2,1,20000,598,0.5082,214,0,24,0.122,1.0,educacion,0,7,-1,40568.0,49866.0,16739.0,633.0,0
48,1,2,1,200000,732,0.2302,73,0,6,0.3021,0.0692,educacion,2,-1,0,13837.0,100433.0,20314.0,1592.0,0
39,1,2,1,100000,756,0.1165,94,0,7,0.1103,0.1032,negocio,0,1,-1,10324.0,2926.0,1123.0,2604.0,0
53,2,2,1,200000,683,0.3641,37,0,42,0.0921,0.1633,consumo,0,0,-1,32665.0,94586.0,12355.0,5812.0,0
41,1,1,2,10000,621,0.1868,181,0,8,0.283,1.0,vehiculo,6,-1,-1,64225.0,17922.0,22625.0,3807.0,0
73,2,1,2,80000,637,0.2326,245,3,59,0.514,0.5562,vehiculo,-1,1,-1,44493.0,66171.0,8442.0,12477.0,1
30,2,1,1,200000,477,0.3945,190,2,81,0.3701,0.0779,consumo,1,6,3,15582.0,2292.0,5924.0,24673.0,1
73,2,3,1,10000,647,0.2896,128,1,52,0.1489,1.0,consumo,0,2,4,116984.0,30045.0,5706.0,11841.0,0
66,2,2,1,300000,782,0.6347,253,0,17,0.0402,0.1061,consumo,6,1,0,31820.0,58579.0,3414.0,3840.0,0
65,2,2,3,100000,474,0.3235,156,1,14,0.492,0.4914,vivienda,0,4,-1,49136.0,40465.0,32194.0,16691.0,1
29,1,2,1,50000,472,0.1961,253,1,1,0.6489,0.7745,vivienda,-1,1,2,38724.0,34696.0,38980.0,15489.0,1
58,2,2,2,100000,552,0.0915,240,4,20,0.5945,0.3112,consumo,8,2,0,31122.0,43006.0,4855.0,9330.0,1
26,2,2,1,150000,642,0.696,69,0,47,0.4035,0.0039,consumo,-1,2,-1,582.0,44243.0,1159.0,60609.0,0
71,1,2,2,100000,606,0.3022,283,2,1,0.2101,0.0365,educacion,-1,9,5,3647.0,22029.0,11647.0,542.0,1
73,1,1,1,150000,659,0.1042,103,1,4,0.208,0.8181,negocio,0,-1,0,122713.0,54720.0,12372.0,12548.0,0
62,2,2,2,20000,730,0.1323,60,0,36,0.4412,0.1468,vehiculo,2,-1,0,2937.0,129046.0,20921.0,12883.0,1
75,2,3,1,80000,698,0.1019,130,1,3,0.1069,0.2289,consumo,-1,4,-1,18309.0,48034.0,3120.0,7367.0,0
55,1,1,1,50000,687,0.1563,160,0,75,0.2413,0.1011,vivienda,3,5,0,5056.0,49269.0,3788.0,1381.0,0
38,2,2,2,20000,619,0.3112,193,1,107,0.6598,1.0,consumo,6,-1,0,142266.0,65083.0,23997.0,28527.0,1
73,2,2,2,150000,675,0.5633,66,1,10,0.468,0.0734,consumo,1,-1,-1,11011.0,139953.0,23898.0,19485.0,0
39,2,2,3,100000,637,0.2826,71,0,25,0.2494,0.1306,educacion,-1,0,1,13059.0,16035.0,26760.0,12807.0,0
25,2,1,2,500000,687,0.1918,181,0,16,0.3774,0.0041,educacion,6,4,1,2050.0,145925.0,17588.0,27503.0,1
45,2,1,1,200000,680,0.469,36,1,9,0.0117,0.2978,consumo,-1,0,0,59567.0,5866.0,26016.0,6733.0,0
31,2,1,2,50000,686,0.5494,102,0,337,0.2384,0.0321,vehiculo,1,3,0,1605.0,11331.0,10003.0,4482.0,0
30,2,3,1,150000,560,0.2533,99,3,53,0.514,0.0779,vehiculo,-1,2,0,11684.0,150174.0,2720.0,42872.0,1
37,1,3,1,20000,584,0.2702,73,0,4,0.1295,1.0,consumo,-1,1,-1,34333.0,47659.0,37744.0,19137.0,0
56,2,1,1,80000,506,0.1374,155,0,32,0.0605,1.0,vehiculo,1,0,1,102022.0,33095.0,5462.0,8032.0,0
46,2,1,2,50000,449,0.6916,212,4,1,0.6165,0.7053,vehiculo,5,-1,-1,35267.0,28010.0,40798.0,19558.0,1
51,2,2,2,100000,671,0.8198,62,0,5,0.2025,0.0471,negocio,-1,2,0,4705.0,67139.0,5360.0,26476.0,0
52,1,2,1,150000,412,0.3729,100,1,15,0.522,0.4651,educacion,2,3,0,69767.0,103789.0,33574.0,6720.0,1
41,1,2,2,80000,621,0.7513,153,3,182,0.2621,0.5018,vivienda,0,3,-1,40143.0,3529.0,20582.0,36539.0,1
38,2,2,2,200000,606,0.7689,133,0,4,0.2125,0.0202,vehiculo,0,-1,-1,4045.0,108805.0,30240.0,1509.0,0
38,2,2,1,150000,677,0.1556,61,0,20,0.0546,0.1541,consumo,0,0,2,23119.0,66977.0,36410.0,14368.0,0
21,1,1,1,30000,715,0.3802,6,0,4,0.339,0.3836,vivienda,-1,-1,0,11509.0,106.0,9160.0,5846.0,0
34,1,1,3,80000,603,0.3859,30,0,15,0.0237,0.3085,consumo,-1,1,-1,24677.0,88640.0,6189.0,9819.0,0
28,2,3,2,200000,389,0.2531,211,2,18,0.3165,0.1437,negocio,0,3,7,28731.0,123069.0,53959.0,3524.0,1
22,2,2,1,150000,522,0.388,120,1,26,0.5578,0.1789,consumo,4,1,0,26835.0,17664.0,14723.0,4384.0,1
71,2,3,1,200000,498,0.7059,95,0,69,0.4626,0.1674,vivienda,-1,-1,3,33483.0,10842.0,472.0,3277.0,1
35,2,2,1,30000,516,0.3071,189,2,112,0.6497,1.0,negocio,6,-1,-1,52407.0,20303.0,10990.0,4997.0,1
54,1,2,1,150000,530,0.7483,60,1,20,0.4512,0.5253,consumo,-1,0,2,78794.0,20564.0,16732.0,15009.0,1
56,2,2,1,50000,594,0.5614,97,0,40,0.5794,0.6426,consumo,-1,3,2,32132.0,33373.0,6706.0,5760.0,1
21,2,1,2,500000,604,0.3637,248,0,43,0.0914,0.0814,consumo,0,1,-1,40721.0,72816.0,19394.0,62346.0,0
71,2,1,1,80000,444,0.5282,282,0,8,0.2634,0.0642,consumo,9,0,-1,5138.0,71794.0,2356.0,92820.0,1
41,1,3,1,200000,702,0.5177,214,0,179,0.0692,0.495,educacion,2,-1,-1,99008.0,40680.0,12485.0,20731.0,0
62,1,1,1,100000,599,0.2171,157,1,1,0.138,0.196,negocio,0,5,0,19604.0,175751.0,22167.0,15261.0,0
21,2,1,1,300000,576,0.2649,124,4,90,0.4836,0.029,vehiculo,2,-1,-1,8710.0,13382.0,13313.0,12863.0,1
52,2,2,1,80000,482,0.6209,101,1,131,0.311,0.1976,consumo,3,0,0,15805.0,7530.0,9859.0,17822.0,1
40,2,2,2,30000,713,0.106,71,0,199,0.0482,1.0,educacion,-1,-1,-1,92522.0,2065.0,448.0,29402.0,0
74,2,1,1,100000,814,0.3839,72,0,56,0.0916,0.6179,consumo,-1,-1,-1,61793.0,14719.0,1466.0,7379.0,0
67,1,2,1,30000,495,0.472,190,3,160,0.2099,0.6603,consumo,4,2,6,19810.0,36359.0,19293.0,5478.0,1
56,2,2,1,200000,768,0.3773,39,0,78,0.1773,0.0655,vivienda,-1,-1,1,13101.0,13637.0,18148.0,3049.0,0
59,2,3,2,20000,711,0.3976,11,1,4,0.0722,1.0,consumo,0,-1,0,112053.0,17637.0,43710.0,2501.0,0
50,2,3,1,30000,629,0.241,131,0,39,0.0407,1.0,vehiculo,-1,0,-1,38006.0,153599.0,26069.0,26583.0,0
27,2,3,1,150000,543,0.3368,36,0,55,0.0124,0.0167,educacion,0,1,0,2511.0,13766.0,45422.0,2851.0,0
42,1,3,1,50000,541,0.1698,6,1,70,0.3928,0.4556,consumo,0,0,-1,22782.0,123801.0,410.0,15168.0,1
77,2,2,3,20000,596,0.1638,92,0,32,0.274,1.0,educacion,0,3,2,94709.0,38288.0,3683.0,5364.0,1
70,2,3,2,500000,535,0.3006,160,0,12,0.124,0.0088,educacion,5,-1,0,4408.0,88937.0,469.0,23160.0,0
65,2,1,2,80000,768,0.2719,12,0,46,0.2027,0.0887,educacion,0,0,0,7094.0,29330.0,3813.0,11646.0,0
30,2,1,2,80000,732,0.2051,243,0,21,0.2338,0.1652,consumo,0,-1,8,13220.0,84305.0,7365.0,1562.0,0
76,2,2,2,50000,498,0.3375,222,3,18,0.1012,0.0226,consumo,-1,7,1,1130.0,50956.0,6047.0,2498.0,1
28,2,3,2,10000,765,0.497,163,0,92,0.2853,1.0,negocio,-1,4,2,11110.0,5008.0,2594.0,1800.0,0
47,1,2,3,30000,775,0.3373,181,1,1,0.0515,0.6692,consumo,1,4,1,20076.0,27281.0,9225.0,1288.0,0
30,1,1,2,30000,464,0.4753,60,1,25,0.525,0.3937,vivienda,1,2,0,11810.0,9375.0,15873.0,24232.0,1
34,2,3,2,100000,621,0.3665,181,3,6,0.3639,0.5305,consumo,-1,-1,1,53047.0,78298.0,42202.0,3519.0,1
66,1,2,2,300000,708,1.1709,249,1,1,0.1474,0.1363,vehiculo,8,3,-1,40882.0,34482.0,52676.0,8739.0,0
72,1,2,2,20000,674,0.3077,248,0,27,0.0756,1.0,consumo,0,-1,6,22865.0,12579.0,17992.0,818.0,0
74,2,2,1,500000,600,0.3783,125,0,35,0.0373,0.0133,vivienda,-1,0,0,6642.0,85899.0,61854.0,13799.0,0
31,2,2,1,80000,518,0.1,223,3,34,0.5061,0.0381,vehiculo,1,7,5,3051.0,70742.0,23193.0,8141.0,1
26,1,1,2,100000,397,0.3603,65,1,16,0.6305,0.3144,negocio,0,-1,-1,31444.0,47672.0,3899.0,165.0,1
41,1,1,3,10000,617,0.2391,14,1,114,0.2149,1.0,consumo,0,-1,-1,100679.0,64606.0,2587.0,2525.0,0
53,1,3,3,200000,744,0.4201,122,0,58,0.1724,0.3883,consumo,2,4,4,77660.0,23201.0,55032.0,3241.0,0
39,2,1,1,200000,623,0.233,66,0,258,0.2113,0.0283,consumo,0,0,2,5652.0,15195.0,2211.0,10723.0,0
59,1,2,2,150000,702,0.3965,189,6,3,0.5512,0.2254,vehiculo,6,-1,1,33813.0,85089.0,13012.0,12112.0,1
44,2,2,2,20000,602,0.1503,95,4,46,0.4034,1.0,vivienda,3,0,0,174786.0,19629.0,11119.0,5849.0,1
38,2,3,1,50000,590,0.3314,9,1,12,0.137,0.1391,educacion,0,0,0,6957.0,50650.0,5952.0,23983.0,0
55,1,2,2,300000,454,0.3442,193,2,4,0.4941,0.0332,negocio,0,6,6,9973.0,58085.0,16615.0,17795.0,1
72,1,2,1,50000,607,0.7271,40,2,7,0.5997,0.9806,consumo,0,-1,-1,49031.0,68195.0,1426.0,6766.0,1
63,2,1,3,50000,759,0.452,8,0,30,0.1196,0.346,consumo,0,-1,0,17303.0,9974.0,13081.0,33022.0,0
57,1,1,1,20000,674,0.1274,67,0,84,0.1221,1.0,negocio,1,0,1,209766.0,63165.0,17282.0,3328.0,0
39,2,2,1,10000,580,1.0054,68,0,15,0.2488,0.6136,consumo,-1,2,-1,6137.0,3849.0,10113.0,10632.0,0
73,2,1,2,50000,676,0.2278,65,0,10,0.1506,0.7715,consumo,-1,2,-1,38574.0,72243.0,6997.0,6702.0,0
44,1,2,1,80000,471,0.1243,102,2,46,0.5684,0.0383,consumo,-1,0,-1,3066.0,232683.0,3588.0,2894.0,1
76,1,2,1,200000,551,0.193,155,1,171,0.0012,0.3828,consumo,0,-1,-1,76566.0,4658.0,16134.0,32137.0,0
54,2,3,2,300000,687,0.2963,132,1,17,0.5389,0.3809,negocio,4,2,0,114280.0,24387.0,42138.0,10749.0,1
42,1,1,1,50000,850,0.3176,182,1,30,0.1433,1.0,educacion,6,3,0,105954.0,79439.0,38509.0,5088.0,0
24,1,2,3,200000,709,0.1953,41,1,55,0.3111,0.0531,negocio,-1,1,-1,10625.0,96015.0,44324.0,4115.0,0
77,1,2,1,80000,731,0.2773,151,0,10,0.0928,0.1784,educacion,-1,5,1,14275.0,169918.0,22540.0,18208.0,0
30,2,1,2,500000,648,0.0537,161,0,2,0.2992,0.1477,educacion,0,0,-1,73830.0,17470.0,4384.0,2120.0,0
22,2,2,1,300000,806,0.5633,274,0,48,0.1491,0.1791,vivienda,0,0,5,53718.0,362.0,6405.0,34472.0,0
28,1,2,2,150000,709,0.3076,164,2,17,0.0995,0.2182,vivienda,0,5,0,32725.0,10639.0,147.0,7340.0,0
53,2,1,1,20000,648,0.2831,279,0,1,0.2631,1.0,vehiculo,-1,9,-1,29702.0,5141.0,1729.0,7807.0,0
58,1,2,2,300000,518,0.5952,100,3,23,0.547,0.0436,educacion,1,3,2,13087.0,16471.0,8903.0,6433.0,1
63,2,1,1,20000,662,0.1581,100,1,1,0.5315,1.0,vivienda,-1,-1,0,211408.0,9451.0,9011.0,16435.0,1
48,1,3,2,200000,663,0.5709,104,1,34,0.0847,0.3842,consumo,-1,0,3,76836.0,2246.0,31135.0,3168.0,0
30,1,2,1,80000,802,0.164,271,1,53,0.2458,0.3477,consumo,-1,9,0,27814.0,14317.0,5156.0,13062.0,0
65,2,1,1,100000,689,0.3131,163,1,93,0.1105,0.0597,vehiculo,4,2,5,5975.0,176072.0,15868.0,723.0,0
21,1,1,1,200000,660,0.707,35,1,105,0.068,0.0137,educacion,-1,0,1,2746.0,42315.0,56637.0,61250.0,0
54,1,2,1,150000,639,0.4033,281,0,4,0.2412,0.2543,educacion,0,1,9,38147.0,122419.0,17724.0,10864.0,0
23,2,2,2,10000,850,0.1353,44,1,6,0.1832,1.0,consumo,-1,0,0,127494.0,36399.0,6030.0,19896.0,0
29,2,1,2,50000,726,0.4931,213,0,8,0.115,0.3596,educacion,4,0,7,17979.0,118357.0,14749.0,2027.0,0
25,2,1,1,500000,646,0.2797,134,0,64,0.18,0.2968,vehiculo,2,4,-1,148411.0,66386.0,14622.0,15876.0,0
62,2,3,1,50000,544,0.3489,60,1,25,0.6517,0.914,negocio,0,2,0,45700.0,15362.0,1206.0,55244.0,1
30,2,1,2,150000,551,0.3846,126,3,65,0.4169,0.025,educacion,2,-1,-1,3751.0,35185.0,4426.0,263.0,1
32,1,1,2,150000,658,0.2805,211,2,43,0.2419,0.3516,consumo,7,-1,-1,52746.0,11236.0,9154.0,20300.0,0
38,1,1,1,300000,673,0.3776,100,2,5,0.3447,0.2677,vivienda,0,3,-1,80298.0,32698.0,4071.0,5209.0,1
78,1,2,1,300000,733,0.2758,97,0,1,0.3362,0.1598,negocio,-1,-1,3,47941.0,23625.0,16056.0,21522.0,0
41,1,2,1,80000,631,0.367,253,0,10,0.0503,0.3177,vehiculo,-1,-1,8,25413.0,179471.0,4872.0,30894.0,0
41,2,2,2,30000,598,0.5052,36,0,7,0.1403,0.8942,consumo,0,1,1,26828.0,1074.0,6328.0,8870.0,0
21,1,1,1,50000,462,0.2605,154,0,17,0.5129,0.2808,consumo,0,0,-1,14040.0,25975.0,15502.0,15047.0,1
23,2,2,1,30000,481,0.2092,69,1,48,0.2215,0.7204,educacion,2,-1,1,21614.0,109977.0,39643.0,4523.0,1
25,1,1,2,100000,654,0.43,90,0,44,0.2852,0.0285,vehiculo,0,-1,3,2847.0,76795.0,11015.0,2760.0,0
45,1,2,2,50000,649,0.1076,95,1,13,0.1521,0.922,vehiculo,-1,3,0,46103.0,71877.0,7457.0,571.0,0
78,2,2,2,200000,518,0.4599,127,1,56,0.2368,0.0899,consumo,-1,2,-1,17970.0,117854.0,6450.0,26352.0,1
